project_id,g_code,s_code,description,month,year,boq,budget,cost_saving,purchase_cost,pr_pending,budget_balance_pu,actual_cost_ac,unbook,actual_cost_all,budget_balance_ac,purchase_balance,forecast,to_be_order,variance_budget,finance_cost,finance_balance,cost_variance_pct,purchase_efficiency,risk_high_variance,risk_forecast_overrun
PRJ003,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,6,2024,4059200.23,3816602,269435.97,4131123.85,316763.48,-314521.85,3715119.99,195476.1,3910596.09,-93994.09,220527.76,4420448.24,0.0,93994.09,183253.77,3633348.23,2.462768976173046,0.9466179741863706,0,1
PRJ003,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,7,2024,11150969.16,12037934,1106833.83,10320218.39,589497.5,1717715.61,8030361.94,464263.1,8494625.04,3543308.96,1825593.35,10725334.34,1717715.61,-3543308.96,387996.48,11649937.52,-29.434527220368544,0.8231051629906447,1,0
PRJ003,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,8,2024,10739537.37,9803761,260816.94,10049488.23,1448513.44,-245727.23,8353219.33,449139.12,8802358.45,1001402.55,1247129.78,9843031.55,0.0,-1001402.55,241923.9,9561837.1,-10.21447330264375,0.8759011651680892,0,0
PRJ003,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,9,2024,14873125.46,13584980,1161689.66,11407560.51,1417871.41,2177419.49,9340143.19,611807.58,9951950.77,3633029.23,1455609.74,12859906.8,2177419.49,-3633029.23,477176.31,13107803.69,-26.742985488384967,0.8723995600352945,1,0
PRJ003,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,10,2024,17544531.79,17785552,-595615.41,17372973.61,2359808.37,412578.39,12060625.59,902241.92,12962867.51,4822684.49,4410106.1,14573572.45,412578.39,-4822684.49,621629.25,17163922.75,-27.11574254203637,0.7461513383372946,1,0
PRJ003,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,11,2024,8998659.72,9738125,-233212.06,8822472.85,1014227.18,915652.15,7889041.76,556011.61,8445053.37,1293071.63,377419.48,9319030.98,915652.15,-1293071.63,367486.66,9370638.34,-13.278445593992682,0.9572206697128005,0,0
PRJ003,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,12,2024,14946335.9,15774675,-471360.2,16418749.5,1923211.87,-644074.5,14149390.5,1172371.19,15321761.69,452913.31,1096987.81,19586657.73,0.0,-452913.31,635601.35,15139073.65,-2.8711419411176458,0.9331868842995625,0,1
PRJ003,G001,S003,งานเคลียร์พื้นที่,1,2024,6547149.83,6409834,-311590.23,6484454.17,621341.33,-74620.17,5718408.84,375316.57,6093725.41,316108.59,390728.76,7055512.44,0.0,-316108.59,131880.7,6277953.3,-4.931618977964172,0.9397437702917716,0,1
PRJ003,G001,S003,งานเคลียร์พื้นที่,2,2024,14083454.68,14932290,375490.74,12593889.57,1450981.12,2338400.43,9806785.35,716179.31,10522964.65,4409325.35,2070924.92,11738043.95,2338400.43,-4409325.35,270392.04,14661897.96,-29.528795315386986,0.8355611339539482,1,0
PRJ003,G001,S003,งานเคลียร์พื้นที่,3,2024,17033578.06,16175345,-750587.72,17361137.29,941030.67,-1185792.29,14403469.02,747498.28,15150967.3,1024377.7,2210169.99,16799790.48,0.0,-1024377.7,719577.31,15455767.69,-6.332957349595944,0.8726944005406228,0,0
PRJ003,G001,S003,งานเคลียร์พื้นที่,4,2024,14725394.17,16012257,959296.32,16650051.62,2052417.81,-637794.62,12986519.37,964633.58,13951152.95,2061104.05,2698898.67,16778896.1,0.0,-2061104.05,488640.5,15523616.5,-12.872039525720828,0.8379044863285535,0,0
PRJ003,G001,S003,งานเคลียร์พื้นที่,5,2024,8784591.19,8949929,-396126.23,9126237.9,1273868.77,-176308.9,7273000.95,503973.05,7776974.0,1172955.0,1349263.9,8932745.87,0.0,-1172955.0,277560.84,8672368.16,-13.105746425474438,0.85215551963641,0,0
PRJ003,G001,S003,งานเคลียร์พื้นที่,6,2024,17323153.16,19054247,399564.23,17420587.47,1484781.65,1633659.53,13208858.49,1112880.34,14321738.84,4732508.16,3098848.63,18425193.44,1633659.53,-4732508.16,686425.34,18367821.66,-24.83702536237722,0.8221157216806536,1,0
PRJ003,G001,S003,งานเคลียร์พื้นที่,7,2024,13702601.85,13761410,607656.75,13270614.06,1170215.29,490795.94,11916723.38,1047924.13,12964647.51,796762.49,305966.55,15651707.68,490795.94,-796762.49,321644.67,13439765.33,-5.789831783225701,0.9769440548405187,0,1
PRJ003,G001,S003,งานเคลียร์พื้นที่,8,2024,18064102.95,19582703,-878456.05,17461249.32,1145601.84,2121453.68,13034517.79,1188827.53,14223345.32,5359357.68,3237904.0,17705227.22,2121453.68,-5359357.68,704133.49,18878569.51,-27.36781372826826,0.8145663038960606,1,0
PRJ003,G001,S003,งานเคลียร์พื้นที่,9,2024,12270766.23,11743641,200984.06,11190626.48,1072175.48,553014.52,7895115.33,506360.27,8401475.61,3342165.39,2789150.87,10024825.55,553014.52,-3342165.39,224304.98,11519336.02,-28.45936273086005,0.7507600780899265,1,0
PRJ003,G001,S003,งานเคลียร์พื้นที่,10,2024,3042040.31,2965639,278515.32,2339230.93,296765.72,626408.07,1827168.91,178359.09,2005528.0,960111.0,333702.92,2414827.74,626408.07,-960111.0,76114.7,2889524.3,-32.37450680949367,0.8573450249309075,1,0
PRJ003,G001,S003,งานเคลียร์พื้นที่,11,2024,14131169.59,14456356,-498946.21,11595751.03,1712625.73,2860604.97,9071001.91,546264.6,9617266.51,4839089.49,1978484.52,11466571.84,2860604.97,-4839089.49,215262.54,14241093.46,-33.47378474907508,0.8293784926149799,1,0
PRJ003,G001,S003,งานเคลียร์พื้นที่,12,2024,10487419.41,10839427,375529.76,11679783.17,1026557.36,-840356.17,8812754.37,624760.97,9437515.34,1401911.66,2242267.83,11084501.89,0.0,-1401911.66,434615.7,10404811.3,-12.933448050344357,0.8080214506242414,0,0
PRJ003,G002,S001,งานขุดดินหลุมฐาน,1,2024,18127672.28,18489434,1552785.45,13563856.79,1090970.8,4925577.21,9892557.46,668288.89,10560846.35,7928587.65,3003010.44,12900327.55,4925577.21,-7928587.65,326998.54,18162435.46,-42.88172179851477,0.778602024004413,1,0
PRJ003,G002,S001,งานขุดดินหลุมฐาน,2,2024,11010167.02,12189481,-154299.7,12191889.95,1223798.4,-2408.95,10665849.45,883036.93,11548886.39,640594.61,643003.56,13187694.32,0.0,-640594.61,553883.78,11635597.22,-5.255306686150132,0.9472597306375786,0,0
PRJ003,G002,S001,งานขุดดินหลุมฐาน,3,2024,3211851.5,3086238,-91953.2,2813730.56,411177.44,272507.44,2049962.17,180234.9,2230197.08,856040.92,583533.49,2548637.14,272507.44,-856040.92,96156.98,2990081.02,-27.737359205608904,0.792612168238312,1,0
PRJ003,G002,S001,งานขุดดินหลุมฐาน,4,2024,16944155.02,18176959,1257668.94,12857861.11,900131.12,5319097.89,9174835.33,774132.62,9948967.95,8227991.05,2908893.17,11901017.85,5319097.89,-8227991.05,375643.98,17801315.02,-45.26604835275251,0.7737653926174662,1,0
PRJ003,G002,S001,งานขุดดินหลุมฐาน,5,2024,14794965.41,15948021,-539686.16,12970023.48,1271693.32,2977997.52,8380057.73,776041.08,9156098.81,6791922.19,3813924.67,10334630.31,2977997.52,-6791922.19,365727.46,15582293.54,-42.58786836310286,0.7059431175370547,1,0
PRJ003,G002,S001,งานขุดดินหลุมฐาน,6,2024,14602416.61,14581184,1360362.32,11898668.19,977178.0,2682515.81,9488655.54,947341.51,10435997.05,4145186.95,1462671.14,12096964.04,2682515.81,-4145186.95,519468.14,14061715.86,-28.428328934056385,0.877072701192788,1,0
PRJ003,G002,S001,งานขุดดินหลุมฐาน,7,2024,3237171.22,3223999,160784.69,3012697.03,316502.35,211301.97,1996316.25,184323.46,2180639.71,1043359.29,832057.31,2573792.3,211301.97,-1043359.29,73590.98,3150408.02,-32.36227089400462,0.7238164635492736,1,0
PRJ003,G002,S001,งานขุดดินหลุมฐาน,8,2024,17037793.83,18049432,-536687.35,15360113.8,1369704.02,2689318.2,9276846.37,834143.41,10110989.78,7938442.22,5249124.01,12683102.46,2689318.2,-7938442.22,277667.18,17771764.82,-43.981673329110855,0.6582626868298331,1,0
PRJ003,G002,S001,งานขุดดินหลุมฐาน,9,2024,3609185.26,3994441,-183246.76,3723239.4,294526.74,271201.6,2583412.12,208621.9,2792034.01,1202406.99,931205.39,3416590.43,271201.6,-1202406.99,74772.8,3919668.2,-30.102009017031417,0.7498937645535229,1,0
PRJ003,G002,S001,งานขุดดินหลุมฐาน,10,2024,10540427.66,11327450,-385660.15,12422088.13,1324683.47,-1094638.13,9852522.04,647355.97,10499878.01,827571.99,1922210.12,12119945.95,0.0,-827571.99,447692.17,10879757.83,-7.305898414912447,0.8452586956489415,0,0
PRJ003,G002,S001,งานขุดดินหลุมฐาน,11,2024,18016286.51,18660807,1007274.08,15743945.92,1608824.96,2916861.08,13217580.67,764479.92,13982060.59,4678746.41,1761885.33,16322164.68,2916861.08,-4678746.41,469381.25,18191425.75,-25.072583463298237,0.8880912486010368,1,0
PRJ003,G002,S001,งานขุดดินหลุมฐาน,12,2024,16321504.69,15563387,-648168.08,11927366.36,894327.89,3636020.64,7620296.36,722647.79,8342944.15,7220442.85,3584422.21,9656073.44,3636020.64,-7220442.85,260036.3,15303350.7,-46.39377566078643,0.6994791555979337,1,0
PRJ003,G002,S002,งานเทคอนกรีตฐาน,1,2024,18272076.3,17153446,1337408.31,18701330.82,1125978.19,-1547884.82,13237320.3,1098231.08,14335551.38,2817894.62,4365779.44,17256153.6,0.0,-2817894.62,603488.94,16549957.06,-16.427571579494874,0.7665524725475126,0,0
PRJ003,G002,S002,งานเทคอนกรีตฐาน,2,2024,5326370.16,5432248,480504.94,5651364.48,376381.88,-219116.48,4852358.73,456743.23,5309101.97,123146.03,342262.52,5852724.67,0.0,-123146.03,117243.51,5315004.49,-2.266944182224375,0.9394371905738416,0,0
PRJ003,G002,S002,งานเทคอนกรีตฐาน,3,2024,3302441.16,3457756,195175.4,3528346.92,476256.52,-70590.92,2347243.25,132277.69,2479520.94,978235.06,1048825.98,2988915.9,0.0,-978235.06,71453.31,3386302.69,-28.291037886999547,0.7027429547659106,1,0
PRJ003,G002,S002,งานเทคอนกรีตฐาน,4,2024,3161279.42,3128954,117509.38,2667893.09,185072.0,461060.91,1667084.44,95068.41,1762152.85,1366801.15,905740.24,2076136.09,461060.91,-1366801.15,52316.15,3076637.85,-43.682366375472434,0.6605035473891497,1,0
PRJ003,G002,S002,งานเทคอนกรีตฐาน,5,2024,11558583.59,11457256,-52566.83,8731770.78,562978.85,2725485.22,7332709.01,461785.27,7794494.28,3662761.72,937276.5,9439633.6,2725485.22,-3662761.72,214596.95,11242659.05,-31.96892624202514,0.8926590580977208,1,0
PRJ003,G002,S002,งานเทคอนกรีตฐาน,6,2024,13888485.22,15183075,-323263.96,11056294.51,1512839.79,4126780.49,7412268.53,399080.03,7811348.56,7371726.44,3244945.95,9165822.77,4126780.49,-7371726.44,209273.16,14973801.84,-48.552262568682565,0.7065069181121153,1,0
PRJ003,G002,S002,งานเทคอนกรีตฐาน,7,2024,6014399.06,5686852,494812.82,4052601.26,264432.06,1634250.74,3257124.21,265667.08,3522791.29,2164060.71,529809.96,4447293.84,1634250.74,-2164060.71,167694.03,5519157.97,-38.053754695919636,0.8692666916853301,1,0
PRJ003,G002,S002,งานเทคอนกรีตฐาน,8,2024,10342310.68,10339497,521425.23,8928214.41,788570.95,1411282.59,5422570.52,394275.13,5816845.65,4522651.35,3111368.77,7308879.81,1411282.59,-4522651.35,132481.26,10207015.74,-43.74150260887932,0.651512764241512,1,0
PRJ003,G002,S002,งานเทคอนกรีตฐาน,9,2024,6360014.19,6165460,460084.45,6324732.85,824895.34,-159272.85,4962964.6,430199.12,5393163.72,772296.28,931569.13,6846080.85,0.0,-772296.28,169080.82,5996379.18,-12.526174527123688,0.8527101219777212,0,1
PRJ003,G002,S002,งานเทคอนกรีตฐาน,10,2024,6418645.11,6798772,566056.43,6734268.25,612284.35,64503.75,5156183.18,458143.03,5614326.21,1184445.79,1119942.04,6500790.17,64503.75,-1184445.79,275465.07,6523306.93,-17.42146655307753,0.8336950655329182,0,0
PRJ003,G002,S002,งานเทคอนกรีตฐาน,11,2024,4266360.04,4633753,-36441.9,3610628.02,205719.33,1023124.98,2278643.45,221469.13,2500112.57,2133640.43,1110515.45,3249856.56,1023124.98,-2133640.43,92181.37,4541571.63,-46.04562284610337,0.692431498385148,1,0
PRJ003,G002,S002,งานเทคอนกรีตฐาน,12,2024,2366310.27,2325728,214703.3,1945988.74,114020.12,379739.26,1578510.97,91283.11,1669794.08,655933.92,276194.65,2049231.71,379739.26,-655933.92,55684.34,2270043.66,-28.203380618885788,0.858069754298784,1,0
PRJ003,G003,S001,งานเหล็กเสริม,1,2024,2281897.15,2074707,-7349.32,1826103.94,183035.52,248603.06,1322503.1,103983.44,1426486.53,648220.47,399617.41,1647560.7,248603.06,-648220.47,30573.87,2044133.13,-31.24395251956059,0.78116392980347,1,0
PRJ003,G003,S001,งานเหล็กเสริม,2,2024,15890979.41,14965162,269152.95,12246962.94,1613571.92,2718199.06,9033744.29,547752.11,9581496.4,5383665.6,2665466.53,10581384.86,2718199.06,-5383665.6,221687.02,14743474.98,-35.974656338501376,0.7823569359147584,1,0
PRJ003,G003,S001,งานเหล็กเสริม,3,2024,13791221.2,13867781,893627.6,11869297.82,966994.64,1998483.18,7567187.53,667641.79,8234829.32,5632951.68,3634468.5,9812169.11,1998483.18,-5632951.68,328090.18,13539690.82,-40.61898352735741,0.6937924589038579,1,0
PRJ003,G003,S001,งานเหล็กเสริม,4,2024,11279778.24,11019203,755740.16,9718910.36,746148.98,1300292.64,6480037.16,601947.32,7081984.48,3937218.52,2636925.88,9117855.45,1300292.64,-3937218.52,198052.93,10821150.07,-35.73051989331715,0.7286809135669403,1,0
PRJ003,G003,S001,งานเหล็กเสริม,5,2024,20075759.79,19624895,342780.92,18480909.71,1348497.44,1143985.29,14462006.33,1235069.03,15697075.36,3927819.64,2783834.35,18501151.98,1143985.29,-3927819.64,770571.23,18854323.77,-20.014474676170245,0.849367028264108,1,0
PRJ003,G003,S001,งานเหล็กเสริม,6,2024,5243358.16,4985055,-110302.72,4745919.08,694551.87,239135.92,2948366.69,270284.98,3218651.67,1766403.33,1527267.41,3551409.65,239135.92,-1766403.33,80578.59,4904476.41,-35.43397876252118,0.6781935418081338,1,0
PRJ003,G003,S001,งานเหล็กเสริม,7,2024,15717422.53,17130373,44349.42,18434358.71,2217327.21,-1303985.71,14138348.74,952700.57,15091049.31,2039323.69,3343309.4,19393385.69,0.0,-2039323.69,481364.08,16649008.92,-11.904724374653137,0.8186370650264947,0,1
PRJ003,G003,S001,งานเหล็กเสริม,8,2024,3038596.22,3214861,-121579.2,3531783.02,389400.52,-316922.02,2801417.82,181437.0,2982854.82,232006.18,548928.2,3750525.58,0.0,-232006.18,74488.77,3140372.23,-7.216678419378007,0.8445747666570977,0,1
PRJ003,G003,S001,งานเหล็กเสริม,9,2024,3502107.13,3256675,26947.72,2655649.66,149096.89,601025.34,1944582.73,189653.52,2134236.25,1122438.75,521413.41,2518401.22,601025.34,-1122438.75,81065.58,3175609.42,-34.46578949388564,0.8036588116822608,1,0
PRJ003,G003,S001,งานเหล็กเสริม,10,2024,15873611.11,14702735,973829.92,14033170.56,1847198.28,669564.44,10907739.38,822861.09,11730600.47,2972134.53,2302570.09,14116052.08,669564.44,-2972134.53,399062.27,14303672.73,-20.214841184310263,0.8359194680806331,1,0
PRJ003,G003,S001,งานเหล็กเสริม,11,2024,10155741.71,10269703,110842.2,7626378.71,1134978.88,2643324.29,6683803.7,486579.21,7170382.91,3099320.09,455995.81,8559336.72,2643324.29,-3099320.09,305492.78,9964210.22,-30.179257277449988,0.9402080833722458,1,0
PRJ003,G003,S001,งานเหล็กเสริม,12,2024,9341002.68,9446518,454153.81,7796017.2,1097252.89,1650500.8,6070411.66,549051.96,6619463.62,2827054.38,1176553.58,8361538.69,1650500.8,-2827054.38,317912.72,9128605.28,-29.926946415599904,0.8490827367594828,1,0
PRJ003,G003,S002,งานคอนกรีตเสา,1,2024,5222336.41,5464945,-182544.41,5759980.22,542791.59,-295035.22,4447397.8,391124.1,4838521.89,626423.11,921458.32,6127646.75,0.0,-626423.11,240866.53,5224078.47,-11.462569339673134,0.8400240461242418,0,1
PRJ003,G003,S002,งานคอนกรีตเสา,2,2024,2749679.19,2792758,-68329.91,2058626.33,161934.43,734131.67,1288369.26,127016.38,1415385.65,1377372.35,643240.68,1657889.99,734131.67,-1377372.35,64366.43,2728391.57,-49.319430827876964,0.6875388842422898,1,0
PRJ003,G003,S002,งานคอนกรีตเสา,3,2024,11013934.56,11372291,-180621.06,9021836.4,1048318.85,2350454.6,6233289.82,487644.17,6720933.99,4651357.01,2300902.41,7940322.59,2350454.6,-4651357.01,275826.4,11096464.6,-40.90079131812578,0.7449629645246061,1,0
PRJ003,G003,S002,งานคอนกรีตเสา,4,2024,8032142.28,7427717,-116453.47,8127819.15,796562.79,-700102.15,6534049.78,594122.69,7128172.47,299544.53,999646.68,8877273.06,0.0,-299544.53,219589.01,7208127.99,-4.032794060409141,0.8770092368504532,0,1
PRJ003,G003,S002,งานคอนกรีตเสา,5,2024,3770907.61,3858956,-12859.95,3773644.96,409692.02,85311.04,2468090.96,200718.45,2668809.41,1190146.59,1104835.55,3458748.56,85311.04,-1190146.59,70545.36,3788410.64,-30.841154706091494,0.7072232386164914,1,0
